Date,Open,High,Low,Volume,Close
7/22/2009,5.635357,5.668929,5.575357,874104000,5.636429
7/23/2009,5.593929,5.658571,5.555714,526962800,5.713929
7/24/2009,5.605357,5.714286,5.589286,438362400,5.717857
7/27/2009,5.720357,5.745714,5.616429,433311200,5.714286
7/28/2009,5.674286,5.717857,5.628571,363554800,5.715357
7/29/2009,5.675,5.730357,5.651786,382158000,5.813929
7/30/2009,5.775,5.882857,5.767857,469604800,5.835357
7/31/2009,5.821071,5.892857,5.818214,422536800,5.943929
8/3/2009,5.900357,5.951429,5.888214,394240000,5.9125
8/4/2009,5.890357,5.913214,5.864643,395810800,5.896786
8/5/2009,5.919643,5.978214,5.864643,423183600,5.853929
8/6/2009,5.913571,5.946786,5.824643,341616800,5.911071
8/7/2009,5.910357,5.95,5.885714,387354800,5.882857
8/10/2009,5.916429,5.95,5.845,300294400,5.815357
8/11/2009,5.846071,5.870714,5.781429,355342400,5.903929
8/12/2009,5.805357,5.953929,5.802143,445071200,6.015
8/13/2009,5.951786,6.023929,5.946429,439980800,5.956429
8/14/2009,5.997857,6.008214,5.911786,305816000,5.699643
8/17/2009,5.841071,5.8425,5.693571,524381200,5.857143
8/18/2009,5.7725,5.865714,5.764643,431152400,5.878571
8/19/2009,5.8125,5.903571,5.801786,413271600,5.940357
8/20/2009,5.892143,5.954286,5.878929,342031200,6.043571
8/21/2009,5.9875,6.048929,5.957143,416074400,6.037857
8/24/2009,6.075714,6.096786,6.009643,406929600,6.05
8/25/2009,6.052143,6.105,6.040357,324354800,5.978929
8/26/2009,6.032857,6.055357,5.955714,303998800,6.051786
8/27/2009,6.026786,6.056071,5.886786,449181600,6.073214
8/28/2009,6.1525,6.160357,6.018929,453700800,6.0075
8/31/2009,6.005714,6.030357,5.946429,311337600,5.903571
9/1/2009,5.999643,6.071429,5.890714,469028000,5.899286
9/2/2009,5.879286,5.986071,5.861071,364249200,5.948214
9/3/2009,5.944286,5.967857,5.892857,293955200,6.0825
9/4/2009,5.974286,6.096429,5.9675,374628800,6.176071
9/8/2009,6.177857,6.183571,6.142857,315047600,6.112143
9/9/2009,6.170714,6.231071,6.060714,811087200,6.162857
9/10/2009,6.145,6.1875,6.100357,491134000,6.148571
9/11/2009,6.175357,6.185,6.1025,348961200,6.204286
9/14/2009,6.101071,6.210714,6.080357,322011200,6.255714
9/15/2009,6.215714,6.273214,6.199643,426470800,6.495357
9/16/2009,6.356786,6.526786,6.352857,754023200,6.591071
9/17/2009,6.499286,6.671071,6.498929,810572000,6.607857
9/18/2009,6.636786,6.6625,6.598571,601582800,6.572143
9/21/2009,6.581786,6.612857,6.486429,437715600,6.588571
9/22/2009,6.613929,6.620714,6.530357,356753600,6.625
9/23/2009,6.621429,6.746429,6.608214,593563600,6.565
9/24/2009,6.685714,6.703571,6.5275,550880400,6.513214
9/25/2009,6.500357,6.625,6.48,445239200,6.648214
9/28/2009,6.566786,6.667143,6.5475,337444800,6.620714
9/29/2009,6.668929,6.692857,6.5825,345385600,6.619643
9/30/2009,6.6475,6.658929,6.521786,539585200,6.459286
10/1/2009,6.619643,6.650714,6.453571,524711600,6.603571
10/2/2009,6.478929,6.640714,6.476786,553308000,6.643571
10/5/2009,6.65,6.673571,6.581071,423133200,6.786071
10/6/2009,6.705,6.786071,6.689286,605085600,6.794643
10/7/2009,6.777143,6.805357,6.751071,465668000,6.759643
10/8/2009,6.809286,6.8375,6.746071,438211200,6.8025
10/9/2009,6.748929,6.810714,6.736429,293272000,6.814643
10/12/2009,6.822143,6.839643,6.772857,288024800,6.786429
10/13/2009,6.808214,6.8275,6.775,348020400,6.831786
10/14/2009,6.866071,6.868571,6.793929,375510800,6.805714
10/15/2009,6.7725,6.818571,6.768929,373556400,6.716071
10/16/2009,6.7625,6.798571,6.708571,431426800,6.780714
10/19/2009,6.708929,6.785714,6.626786,942230800,7.098571
10/20/2009,7.164286,7.205357,7.066071,1141039200,7.318571
10/21/2009,7.125714,7.453929,7.115357,1193726800,7.328571
10/22/2009,7.310714,7.423214,7.2325,791392000,7.283571
10/23/2009,7.346429,7.35,7.258214,420786800,7.231429
10/26/2009,7.273929,7.383929,7.146429,484338400,7.048929
10/27/2009,7.202143,7.243214,7.016071,756551600,6.871429
10/28/2009,7.061071,7.072143,6.825,818386800,7.0125
10/29/2009,6.964286,7.028929,6.862143,570270400,6.732143
10/30/2009,7.002143,7.028571,6.720357,717525200,6.761071
11/2/2009,6.778571,6.888571,6.6275,678983200,6.741071
11/3/2009,6.708929,6.768571,6.64,522541600,6.814643
11/4/2009,6.811786,6.923214,6.793929,487530400,6.929643
11/5/2009,6.871429,6.964286,6.850714,384801200,6.940714
11/6/2009,6.875357,6.971071,6.871429,295097600,7.195
11/9/2009,7.033571,7.210714,7.009286,528855600,7.249286
11/10/2009,7.179286,7.320714,7.178929,401195200,7.258929
11/11/2009,7.305714,7.321429,7.208214,443870000,7.213929
11/12/2009,7.255,7.316786,7.193929,363731200,7.301786
11/13/2009,7.245357,7.315357,7.216786,343240800,7.379643
11/16/2009,7.338571,7.428571,7.321786,485206400,7.392857
11/17/2009,7.36,7.408571,7.321429,396513600,7.355714
11/18/2009,7.376429,7.392857,7.285714,374320800,7.161071
11/19/2009,7.3075,7.3075,7.135714,542326400,7.14
11/20/2009,7.1125,7.156786,7.062857,406666400,7.352857
11/23/2009,7.25,7.357143,7.248214,474896800,7.301429
11/24/2009,7.333214,7.352857,7.246429,318438400,7.2925
11/25/2009,7.335714,7.344643,7.277143,286454000,7.163929
11/27/2009,7.115,7.248571,7.084643,295257200,7.139643
11/30/2009,7.1825,7.202857,7.098929,424858000,7.034643
12/1/2009,7.222857,7.241786,7.029643,465763200,7.008214
12/2/2009,7.105714,7.193571,6.991071,715260000,7.017143
12/3/2009,7.050714,7.106429,7.009643,448719600,6.904286
12/4/2009,7.132143,7.138571,6.795714,826884800,6.748214
12/7/2009,6.904286,6.920357,6.738571,714758800,6.781071
12/8/2009,6.762857,6.869643,6.739286,690398800,7.064286
12/9/2009,6.831429,7.077143,6.796786,684782000,7.015357
12/10/2009,7.125,7.132143,7.004286,489669600,6.9525
12/11/2009,7.063571,7.071429,6.908214,429774800,7.035
12/14/2009,6.9775,7.051071,6.877143,495790400,6.934643
12/15/2009,6.993929,7.053929,6.9025,419459600,6.965357
12/16/2009,6.967857,7.017857,6.948214,352984800,6.852143
12/17/2009,6.937857,6.964286,6.821429,388838800,6.979643
12/18/2009,6.898929,6.982143,6.878571,608770400,7.079643
12/21/2009,7.001786,7.133929,6.988214,611906400,7.155714
12/22/2009,7.122857,7.173214,7.095,349515600,7.217857
12/23/2009,7.185714,7.227857,7.171786,345525600,7.465714
12/24/2009,7.269643,7.476786,7.2625,500889200,7.5575
12/28/2009,7.561429,7.641071,7.486071,644565600,7.467857
12/29/2009,7.593929,7.597143,7.454643,445205600,7.558571
12/30/2009,7.458214,7.571429,7.439643,412084400,7.526071
12/31/2009,7.611786,7.619643,7.52,352410800,7.643214
1/4/2010,7.6225,7.660714,7.585,493729600,7.656429
1/5/2010,7.664286,7.699643,7.616071,601904800,7.534643
1/6/2010,7.656429,7.686786,7.526786,552160000,7.520714
1/7/2010,7.5625,7.571429,7.466071,477131200,7.570714
1/8/2010,7.510714,7.571429,7.466429,447610800,7.503929
1/11/2010,7.6,7.607143,7.444643,462229600,7.418571
1/12/2010,7.471071,7.491786,7.372143,594459600,7.523214
1/13/2010,7.423929,7.533214,7.289286,605892000,7.479643
1/14/2010,7.503929,7.516429,7.465,432894000,7.354643
1/15/2010,7.533214,7.557143,7.3525,594067600,7.68
1/19/2010,7.440357,7.685357,7.401429,730007600,7.561786
1/20/2010,7.675357,7.698214,7.482143,612152800,7.431071
1/21/2010,7.574286,7.618214,7.400357,608154400,7.0625
1/22/2010,7.385,7.410714,7.041429,881767600,7.2525
1/25/2010,7.2325,7.310714,7.149643,1065699600,7.355
1/26/2010,7.355357,7.6325,7.235,1867110000,7.424286
1/27/2010,7.3875,7.520714,7.126071,1722568400,7.1175
1/28/2010,7.318929,7.339286,7.096429,1173502400,6.859286
1/29/2010,7.181429,7.221429,6.794643,1245952400,6.954643
2/1/2010,6.870357,7,6.832143,749876400,6.995
2/2/2010,6.996786,7.011429,6.906429,698342400,7.115357
2/3/2010,6.970357,7.15,6.943571,615328000,6.858929
2/4/2010,7.026071,7.084643,6.841786,757652000,6.980714
2/5/2010,6.879643,7,6.816071,850306800,6.932857
2/8/2010,6.988929,7.067143,6.928571,478270800,7.006786
2/9/2010,7.015,7.053571,6.955357,632886800,6.968571
2/10/2010,6.996071,7.021429,6.937857,370361600,7.095357
2/11/2010,6.96,7.133929,6.930714,550345600,7.156429
2/12/2010,7.075357,7.201429,6.982143,655468800,7.264286
2/16/2010,7.212143,7.274643,7.197143,543737600,7.233929
2/17/2010,7.2925,7.296786,7.173571,436396800,7.2475
2/18/2010,7.201071,7.281786,7.175714,422825200,7.2025
2/19/2010,7.209286,7.257143,7.1825,415469600,7.157857
2/22/2010,7.226429,7.232143,7.113929,390563600,7.037857
2/23/2010,7.142857,7.190357,6.989643,575094800,7.166429
2/24/2010,7.079643,7.194286,7.065714,460566400,7.214286
2/25/2010,7.049286,7.245,7.031786,665126000,7.307857
2/26/2010,7.227857,7.3275,7.214286,507460800,7.463929
3/1/2010,7.348214,7.482143,7.3375,550093600,7.458929
3/2/2010,7.4975,7.529643,7.419286,566546400,7.476071
3/3/2010,7.462143,7.495357,7.426429,372052800,7.525357
3/4/2010,7.474286,7.532857,7.451071,366041200,7.819643
3/5/2010,7.676429,7.846429,7.665357,899620400,7.824286
3/8/2010,7.8575,7.860357,7.794643,429889600,7.965
3/9/2010,7.796786,8.035714,7.781786,920259200,8.03
3/10/2010,7.993929,8.052857,7.971429,596218000,8.053571
3/11/2010,7.996786,8.053571,7.975714,405700400,8.092857
3/12/2010,8.120357,8.133214,8.0625,416323600,7.994286
3/15/2010,8.049286,8.053571,7.866071,493502800,8.016071
3/16/2010,8.006429,8.035,7.946786,446908000,8.004286
3/17/2010,8.032143,8.0875,7.973929,450956800,8.023214
3/18/2010,8.003571,8.035714,7.950357,342109600,7.9375
3/19/2010,8.028214,8.044286,7.901071,559445600,8.026786
3/22/2010,7.873929,8.071429,7.8625,456419600,8.155714
3/23/2010,8.058571,8.170714,8.003571,602431200,8.191786
3/24/2010,8.13,8.221429,8.125357,597780400,8.094643
3/25/2010,8.247143,8.248929,8.080357,542284400,8.246429
3/26/2010,8.176786,8.283929,8.1625,640875200,8.299643
3/29/2010,8.321429,8.3525,8.272143,540744400,8.423214
3/30/2010,8.45,8.481429,8.366071,527310000,8.392857
3/31/2010,8.410357,8.450357,8.373571,430659600,8.4275
4/1/2010,8.478929,8.526071,8.3125,603145200,8.5175
4/5/2010,8.392143,8.518214,8.384643,684507600,8.555
4/6/2010,8.507143,8.58,8.464286,447017200,8.592857
4/7/2010,8.555357,8.64,8.523571,628502000,8.569643
4/8/2010,8.587143,8.626429,8.501429,572989200,8.635357
4/9/2010,8.6225,8.638929,8.587857,334182800,8.653214
4/12/2010,8.65,8.681071,8.636071,333026400,8.658214
4/13/2010,8.637857,8.671429,8.611071,306210800,8.774643
4/14/2010,8.76,8.778929,8.716786,404076400,8.89
4/15/2010,8.777857,8.893929,8.768214,376784800,8.835714
4/16/2010,8.8775,8.969286,8.733929,750545600,8.823929
4/19/2010,8.8225,8.853214,8.634643,566924400,8.735357
4/20/2010,8.876429,8.901786,8.677143,738326400,9.257857
4/21/2010,9.242857,9.294643,9.133214,982391200,9.516786
4/22/2010,9.222857,9.526786,9.15,793424800,9.6725
4/23/2010,9.571071,9.720714,9.535714,796955600,9.625
4/26/2010,9.71,9.730714,9.578214,479068800,9.358571
4/27/2010,9.545357,9.565714,9.304286,709343600,9.342857
4/28/2010,9.401786,9.428571,9.1575,758402400,9.594286
4/29/2010,9.393571,9.642857,9.3575,558840800,9.324643
4/30/2010,9.618214,9.663214,9.321429,542463600,9.5125
5/3/2010,9.422857,9.567143,9.388571,454342000,9.238571
5/4/2010,9.388929,9.403214,9.169643,723819600,9.1425
5/5/2010,9.036786,9.219286,8.883214,883103200,8.794643
5/6/2010,9.065357,9.223214,7.116071,1285860800,8.423571
5/7/2010,8.703929,8.806071,8.043214,1676018400,9.071071
5/10/2010,8.9375,9.094643,8.876071,984306400,9.161429
5/11/2010,8.994286,9.281786,8.946429,848906800,9.360357
5/12/2010,9.258571,9.3975,9.239286,654379600,9.227143
5/13/2010,9.400714,9.464286,9.157143,599712400,9.065
5/14/2010,9.112857,9.16,8.910714,759362800,9.079286
5/17/2010,9.096429,9.149286,8.846786,762834800,9.012857
5/18/2010,9.177857,9.233929,8.937857,782678400,8.869286
5/19/2010,8.910714,9.032857,8.744643,1025726800,8.491429
5/20/2010,8.638571,8.708929,8.436071,1282915200,8.654286
5/21/2010,8.315,8.732143,8.2625,1223891200,8.812857
5/24/2010,8.831429,8.960714,8.795,754238800,8.757857
5/25/2010,8.548214,8.812857,8.47,1048006400,8.718214
5/26/2010,8.931429,9.004643,8.705357,850654000,9.048214
5/27/2010,8.95,9.0675,8.896786,666282400,9.174286
5/28/2010,9.263929,9.264286,9.048214,815614800,9.315357
6/1/2010,9.274643,9.497857,9.248571,876472800,9.426786
6/2/2010,9.447857,9.457143,9.2975,688548000,9.397143
6/3/2010,9.470714,9.483929,9.300357,650106800,9.141429
6/4/2010,9.221786,9.353571,9.093929,758304400,8.962143
6/7/2010,9.224643,9.255357,8.948214,886942000,8.904643
6/8/2010,9.044286,9.064286,8.773214,1000770400,8.685714
6/9/2010,8.981071,8.996429,8.660357,854630000,8.946786
6/10/2010,8.744286,8.963571,8.65,776356000,9.053929
6/11/2010,8.865357,9.066429,8.834643,545759200,9.081429
6/14/2010,9.141429,9.255357,9.071786,602960400,9.274643
6/15/2010,9.13,9.280357,9.125,585074000,9.544643
6/16/2010,9.325,9.5625,9.308214,783678000,9.709643
6/17/2010,9.664286,9.746429,9.625,872855200,9.788214
6/18/2010,9.723214,9.821429,9.693571,784621600,9.648929
6/21/2010,9.9175,9.964643,9.5975,776490400,9.780357
6/22/2010,9.72,9.856071,9.696429,717262000,9.6775
6/23/2010,9.806429,9.809286,9.567857,768457200,9.607143
6/24/2010,9.678571,9.757143,9.575,714277200,9.525
6/25/2010,9.645,9.6525,9.493214,549942400,9.582143
6/28/2010,9.533214,9.633929,9.447143,584948000,9.148929
6/29/2010,9.432857,9.4425,9.082143,1133344800,8.983214
6/30/2010,9.168214,9.213214,8.928929,739452000,8.874286
7/1/2010,9.082143,9.1,8.686429,1022896000,8.819286
7/2/2010,8.946071,8.961786,8.685714,693842800,8.879643
7/6/2010,8.964286,9.028571,8.791429,615235600,9.238214
7/7/2010,8.946071,9.241786,8.919643,654556000,9.2175
7/8/2010,9.374286,9.389286,9.103214,738144400,9.272143
7/9/2010,9.174643,9.282143,9.112857,433322400,9.188929
7/12/2010,9.233214,9.351786,9.102143,562878400,8.992857
7/13/2010,9.154286,9.157143,8.801071,1190924000,9.026071
7/14/2010,8.906429,9.135714,8.892857,812047600,8.980357
7/15/2010,8.865357,9.1775,8.832143,824866000,8.925
7/16/2010,9.042143,9.106071,8.871786,1039858400,8.770714
7/19/2010,8.924286,8.924286,8.557143,1024478000,8.996071
7/20/2010,8.675,9.032143,8.571786,1074950800,9.08
7/21/2010,9.4675,9.469643,9.071429,1185671200,9.250714
7/22/2010,9.202857,9.285714,9.118214,645318800,9.283571
7/23/2010,9.181786,9.299286,9.152857,533388800,9.26
7/26/2010,9.285714,9.289286,9.203929,420551600,9.431429
7/27/2010,9.316786,9.457143,9.296429,584771600,9.32
7/28/2010,9.416786,9.499643,9.294643,519985200,9.218214
7/29/2010,9.311071,9.380357,9.146429,643806800,9.1875
7/30/2010,9.138929,9.275,9.103571,448210000,9.351786
8/2/2010,9.301429,9.378214,9.272143,428055600,9.354643
8/3/2010,9.321786,9.402143,9.265,417653600,9.392143
8/4/2010,9.387143,9.438571,9.296786,420375200,9.346429
8/5/2010,9.3475,9.399286,9.305357,289097200,9.288929
8/6/2010,9.277857,9.338929,9.201071,444897600,9.348214
8/9/2010,9.338571,9.3625,9.270357,303128000,9.264643
8/10/2010,9.280357,9.301786,9.198214,451920000,8.935357
8/11/2010,9.121429,9.131786,8.921786,620054400,8.9925
8/12/2010,8.810357,9.039286,8.79,534920400,8.896429
8/13/2010,8.9875,8.995714,8.896071,354869200,8.844286
8/16/2010,8.842143,8.928929,8.807857,318430000,8.998929
8/17/2010,8.931429,9.093929,8.9,422640400,9.038214
8/18/2010,9.012857,9.095357,8.985,339696000,8.924286
8/19/2010,9.03,9.052857,8.881429,426706000,8.915714
8/20/2010,8.906786,9.068571,8.892857,384230000,8.778571
8/23/2010,8.9925,9,8.758929,414041600,8.568929
8/24/2010,8.666786,8.678571,8.523214,602565600,8.674643
8/25/2010,8.501429,8.713929,8.471429,596867600,8.581429
8/26/2010,8.766071,8.776786,8.581429,466505200,8.629286
8/27/2010,8.633929,8.664643,8.412857,548391200,8.660714
8/30/2010,8.598571,8.776786,8.595714,383289200,8.682143
8/31/2010,8.6375,8.734286,8.583929,420786800,8.940357
9/1/2010,8.838214,8.980714,8.795714,697037600,9.006071
9/2/2010,8.973571,9.006071,8.8775,415427600,9.241786
9/3/2010,9.110357,9.242143,9.089286,520788800,9.2075
9/7/2010,9.165714,9.268929,9.151786,342557600,9.39
9/8/2010,9.277857,9.4425,9.253571,526551200,9.395357
9/9/2010,9.465714,9.518571,9.39,438575200,9.4075
9/10/2010,9.399643,9.446429,9.335714,387542400,9.537143
9/13/2010,9.493571,9.581429,9.491429,388780000,9.573571
9/14/2010,9.5075,9.613214,9.482857,408150400,9.650714
9/15/2010,9.5775,9.656429,9.565714,429368800,9.8775
9/16/2010,9.651429,9.881071,9.625,652103200,9.834643
9/17/2010,9.9175,9.927143,9.774286,634477200,10.115357
9/20/2010,9.86,10.135,9.851786,658677600,10.134643
9/21/2010,10.137857,10.2625,10.099643,668074400,10.276786
9/22/2010,10.096786,10.285,10.086071,585289600,10.318571
9/23/2010,10.226071,10.455714,10.214286,786116800,10.44
9/24/2010,10.432143,10.483214,10.376786,649488000,10.398571
9/27/2010,10.499286,10.526071,10.393214,482834800,10.245
9/28/2010,10.420357,10.420357,9.821429,1035042400,10.263214
9/29/2010,10.258214,10.350357,10.214286,469644000,10.133929
9/30/2010,10.321429,10.357143,10.044643,673391600,10.09
10/1/2010,10.219643,10.235,10.048214,448142800,9.951429
10/4/2010,10.057143,10.103571,9.920357,435302000,10.319286
10/5/2010,10.071429,10.3375,10.065,501967200,10.328214
10/6/2010,10.3425,10.428214,10.187857,670868800,10.329286
10/7/2010,10.369286,10.374286,10.246786,408399600,10.5025
10/8/2010,10.418214,10.517857,10.357143,658403200,10.548571
10/11/2010,10.526429,10.615714,10.521429,427753200,10.662143
10/12/2010,10.550357,10.696429,10.446071,558544000,10.719286
10/13/2010,10.721429,10.784286,10.707143,630092400,10.796786
10/14/2010,10.774643,10.8025,10.728571,435296400,11.240714
10/15/2010,10.98,11.25,10.889643,922194000,11.357143
10/18/2010,11.373929,11.392857,11.224643,1093010800,11.053214
10/19/2010,10.835714,11.206071,10.715,1232784000,11.090357
10/20/2010,11.035714,11.223214,10.959643,721624400,11.054286
10/21/2010,11.155714,11.240714,10.957143,551460000,10.981071
10/22/2010,11.038214,11.072857,10.939286,372778000,11.03
10/25/2010,11.038929,11.128571,11.015714,392462000,11.001786
10/26/2010,10.959643,11.062143,10.916071,392929600,10.993929
10/27/2010,10.9875,11.067857,10.914286,399002800,10.901429
10/28/2010,10.998214,11,10.746429,551051200,10.749286
10/29/2010,10.865357,10.924286,10.745357,430511200,10.863571
11/1/2010,10.793571,10.914286,10.792857,423889200,11.048571
11/2/2010,10.964286,11.078214,10.964286,433930000,11.171429
11/3/2010,11.120357,11.174286,11.018929,508348400,11.366786
11/4/2010,11.266071,11.435,11.251071,642488000,11.326071
11/5/2010,11.356786,11.413214,11.3125,361253200,11.379286
11/8/2010,11.328571,11.420357,11.312857,281758400,11.288571
11/9/2010,11.466071,11.475,11.232143,383544000,11.358214
11/10/2010,11.308571,11.384643,11.198214,384227200,11.308929
11/11/2010,11.25,11.371429,11.223214,361284000,11.001071
11/12/2010,11.285714,11.303571,10.843929,795846800,10.965714
11/15/2010,11.016429,11.090714,10.938214,403606000,10.771071
11/16/2010,10.918571,10.985714,10.69,657650000,10.732143
11/17/2010,10.757143,10.856786,10.634286,479449600,11.015357
11/18/2010,10.9,11.059643,10.881786,494491200,10.954643
11/19/2010,10.998929,11.014286,10.901429,384843200,11.191429
11/22/2010,10.952857,11.191429,10.923929,393075200,11.026071
11/23/2010,11.0875,11.133929,10.948571,519447600,11.242857
11/24/2010,11.142857,11.264286,11.133929,413725200,11.25
11/26/2010,11.205,11.346429,11.176429,237585600,11.316786
11/29/2010,11.267857,11.338571,11.120714,445785200,11.1125
11/30/2010,11.197857,11.227143,11.1025,501858000,11.3
12/1/2010,11.259643,11.348214,11.25,461750800,11.3625
12/2/2010,11.340357,11.392857,11.246071,462837200,11.337143
12/3/2010,11.321786,11.380357,11.297857,342092800,11.433929
12/6/2010,11.38,11.511786,11.372143,448481600,11.364643
12/7/2010,11.564286,11.571071,11.361429,391454000,11.464643
12/8/2010,11.415357,11.465,11.325357,321935600,11.42
12/9/2010,11.504643,11.517857,11.393571,294151200,11.448571
12/10/2010,11.416071,11.466071,11.378571,262511200,11.488214
12/13/2010,11.584643,11.609286,11.464286,439815600,11.438929
12/14/2010,11.490357,11.519286,11.392857,351008000,11.441429
12/15/2010,11.428571,11.535714,11.399643,417312000,11.473214
12/16/2010,11.4675,11.521786,11.432143,322030800,11.450357
12/17/2010,11.486786,11.4925,11.436786,386929200,11.5075
12/20/2010,11.485714,11.544643,11.365357,385610400,11.578571
12/21/2010,11.535714,11.585357,11.501786,256354000,11.612857
12/22/2010,11.584286,11.632857,11.555357,265921600,11.557143
12/23/2010,11.607143,11.6125,11.541786,223157200,11.595714
12/27/2010,11.530357,11.622857,11.482857,249816000,11.623929
12/28/2010,11.639643,11.666429,11.609286,175924000,11.6175
12/29/2010,11.650714,11.658929,11.610714,163139200,11.559286
12/30/2010,11.624286,11.625357,11.5375,157494400,11.52
12/31/2010,11.533929,11.552857,11.475357,193508000,11.770357
1/3/2011,11.63,11.795,11.601429,445138400,11.831786
1/4/2011,11.872857,11.875,11.719643,309080800,11.928571
1/5/2011,11.769643,11.940714,11.767857,255519600,11.918929
1/6/2011,11.954286,11.973214,11.889286,300428800,12.004286
1/7/2011,11.928214,12.0125,11.853571,311931200,12.230357
1/10/2011,12.101071,12.258214,12.041786,448560000,12.201429
1/11/2011,12.317143,12.32,12.123929,444108000,12.300714
1/12/2011,12.258929,12.301071,12.214286,302590400,12.345714
1/13/2011,12.327143,12.38,12.280357,296780400,12.445714
1/14/2011,12.353214,12.445714,12.301429,308840000,12.166071
1/18/2011,11.768571,12.312857,11.642857,1880998000,12.101429
1/19/2011,12.441071,12.45,12.031429,1135612800,11.881429
1/20/2011,12.015357,12.082143,11.79,764789200,11.668571
1/21/2011,11.920357,11.96,11.665357,754401200,12.051786
1/24/2011,11.673929,12.051786,11.668571,574683200,12.192857
1/25/2011,12.011786,12.194286,11.948929,546868000,12.280357
1/26/2011,12.248571,12.342857,12.196429,506875600,12.2575
1/27/2011,12.277857,12.310357,12.243929,285026000,12.003571
1/28/2011,12.291786,12.3,11.911786,592057200,12.118571
1/31/2011,11.992857,12.144286,11.939286,377246800,12.3225
2/1/2011,12.189286,12.344643,12.177857,426633200,12.297143
2/2/2011,12.301786,12.330357,12.269643,258955200,12.265714
2/3/2011,12.278571,12.294286,12.091071,393797600,12.375
2/4/2011,12.272857,12.382143,12.268214,321840400,12.567143
2/7/2011,12.424643,12.616071,12.415714,485021600,12.685714
2/8/2011,12.631429,12.697143,12.576786,381040800,12.791429
2/9/2011,12.685357,12.821429,12.673929,482745200,12.662143
2/10/2011,12.763929,12.857143,12.428571,928550000,12.744643
2/11/2011,12.669643,12.778571,12.626429,367572800,12.827857
2/14/2011,12.7425,12.838571,12.739643,310416400,12.853571
2/15/2011,12.828214,12.856071,12.769643,284174800,12.968929
2/16/2011,12.885714,13.032143,12.875,481157600,12.796429
2/17/2011,12.758929,12.866786,12.732857,530583200,12.52
2/18/2011,12.811071,12.839286,12.482857,816057200,12.093214
2/22/2011,12.219643,12.335714,12.061429,872555600,12.236429
2/23/2011,12.098929,12.308571,12.093214,671854400,12.245714
2/24/2011,12.286429,12.326786,12.084643,499900800,12.434286
2/25/2011,12.330714,12.443929,12.314286,380018800,12.614643
2/28/2011,12.544286,12.680357,12.54,403074000,12.475357
3/1/2011,12.695357,12.704286,12.417143,456136800,12.575714
3/2/2011,12.498571,12.655357,12.442857,602590800,12.841429
3/3/2011,12.756786,12.849643,12.711429,500788400,12.857143
3/4/2011,12.859643,12.8675,12.776786,453266800,12.691429
3/7/2011,12.907143,12.916786,12.546786,546123200,12.705714
3/8/2011,12.675357,12.764286,12.580357,356316800,12.588214
3/9/2011,12.6675,12.67,12.521429,453306000,12.381071
3/10/2011,12.468571,12.491786,12.317857,507539200,12.571071
3/11/2011,12.333214,12.582857,12.321429,471080400,12.627143
3/14/2011,12.613571,12.731429,12.546786,435957200,12.336786
3/15/2011,12.217857,12.422857,12.146429,721081200,11.786071
3/16/2011,12.214286,12.25,11.652143,1162011200,11.951429
3/17/2011,12.029643,12.128929,11.809286,659422400,11.809643
3/18/2011,12.040357,12.078571,11.785714,753214000,12.117857
3/21/2011,11.999643,12.133571,11.973571,409402000,12.185714
3/22/2011,12.234286,12.236429,12.112143,325922800,12.113929
3/23/2011,12.117143,12.150714,11.998214,372996400,12.320357
3/24/2011,12.208929,12.357143,12.102143,404712000,12.555
3/25/2011,12.431071,12.573571,12.393571,448910000,12.515714
3/28/2011,12.6125,12.654286,12.515714,309355200,12.534286
3/29/2011,12.416429,12.534286,12.359286,352900800,12.451071
3/30/2011,12.522857,12.531429,12.408571,329406000,12.446786
3/31/2011,12.37,12.492857,12.359286,274019200,12.305714
4/1/2011,12.539643,12.556786,12.260714,418661600,12.185357
4/4/2011,12.296786,12.307143,12.085714,460084800,12.103214
4/5/2011,12.035357,12.223214,12,482731200,12.072857
4/6/2011,12.186429,12.282143,12.040714,402539200,12.074286
4/7/2011,12.075,12.158214,12.001071,373447200,11.966429
4/8/2011,12.14,12.148214,11.926786,377535200,11.814286
4/11/2011,11.930714,11.988214,11.786429,398946800,11.871429
4/12/2011,11.803214,11.918929,11.792857,425639200,12.004643
4/13/2011,11.965,12.005,11.875714,346220000,11.872143
4/14/2011,11.957143,12,11.859286,301800800,11.695
4/15/2011,11.903571,11.915714,11.671429,453605600,11.851786
4/18/2011,11.646429,11.865357,11.434286,609898800,12.066429
4/19/2011,11.896429,12.070714,11.846786,419378400,12.228929
4/20/2011,12.268214,12.348214,12.196429,700666400,12.525
4/21/2011,12.678571,12.683214,12.447143,753810400,12.6075
4/25/2011,12.512143,12.633929,12.510714,266546000,12.515
4/26/2011,12.629286,12.678214,12.476786,338800000,12.505357
4/27/2011,12.58,12.583929,12.396429,356213200,12.383929
4/28/2011,12.363929,12.491071,12.34,360959200,12.504643
4/29/2011,12.385,12.641071,12.381071,1006345200,12.367143
5/2/2011,12.490714,12.516786,12.339286,442713600,12.435714
5/3/2011,12.428214,12.496071,12.343571,313348000,12.484643
5/4/2011,12.437857,12.565357,12.388571,389250400,12.383929
5/5/2011,12.442857,12.533929,12.358929,335969200,12.380714
5/6/2011,12.488929,12.5,12.364643,280134400,12.414286
5/9/2011,12.423571,12.471429,12.376071,204747200,12.480357
5/10/2011,12.460357,12.488929,12.380714,282091600,12.401071
